sentence_id,rater_id,sentence,direction,modifier_category,tone_label,distance_cm,x_m,y_m,amplitude,radius
s0218,rater_1,"so, I'd like you to push the handle firmly forward and left a normal amount from the current spot",forward left,no_modifier,harsh,15.0,-0.09568308567394457,0.10511855362134055,9.486354516124045,12.87771277095123
s0218,rater_2,"so, I'd like you to push the handle firmly forward and left a normal amount from the current spot",forward left,no_modifier,harsh,15.0,-0.11468560757635621,0.11329105470109534,14.746073955800176,8.739203460553027
s0218,rater_3,"so, I'd like you to push the handle firmly forward and left a normal amount from the current spot",forward left,no_modifier,harsh,15.0,-0.09752607553162551,0.12061102612303799,11.324317268688345,8.538899923994663
s0219,rater_1,"hey, I want you to adjust the handlebar to the back left, a lot now for me.",back left,a_lot,neutral,20.0,-0.13730850274518555,-0.13813890211085916,16.017874945694057,12.24629836581357
s0219,rater_2,"hey, I want you to adjust the handlebar to the back left, a lot now for me.",back left,a_lot,neutral,20.0,-0.15559704372433697,-0.14116861007199769,17.603833171483103,8.692266891201154
s0219,rater_3,"hey, I want you to adjust the handlebar to the back left, a lot now for me.",back left,a_lot,neutral,20.0,-0.1367622162837024,-0.13592060100053657,13.225827855244875,12.297179834230075
s0220,rater_1,"alright, please nudge the handlebar right decisively from its current position",right,no_modifier,harsh,15.0,0.16018137039085914,-0.005190023877113385,9.93782008093662,11.47632593504052
s0220,rater_2,"alright, please nudge the handlebar right decisively from its current position",right,no_modifier,harsh,15.0,0.1427963483183583,-0.003361572642369434,11.29172746189093,9.162632690397418
s0220,rater_3,"alright, please nudge the handlebar right decisively from its current position",right,no_modifier,harsh,15.0,0.144808627770694,0.0014706663363500483,11.233395233781918,10.418624814871187
s0221,rater_1,"alright, could you nudge the handlebar to the right just a little",right,slightly,neutral,5.0,0.03646710834954255,-0.00695025349556821,6.282689934536758,11.265822028961344
s0221,rater_2,"alright, could you nudge the handlebar to the right just a little",right,slightly,neutral,5.0,0.038238876277319866,0.015569981643948157,9.15082780166708,7.01702832971751
s0221,rater_3,"alright, could you nudge the handlebar to the right just a little",right,slightly,neutral,5.0,0.045145919155685166,0.00812909926045817,7.712201120715018,10.202906643640409
s0222,rater_1,please nudge the grip quickly to the back right thanks.,back right,moderately,harsh,10.0,0.07886391904637914,-0.07668231047543961,9.812286814173868,10.670650461436074
s0222,rater_2,please nudge the grip quickly to the back right thanks.,back right,moderately,harsh,10.0,0.045726862858607956,-0.06737054108354584,10.823279896924994,8.104006898083568
s0222,rater_3,please nudge the grip quickly to the back right thanks.,back right,moderately,harsh,10.0,0.07287708238800235,-0.06359295146056824,9.28859892936137,8.398750183886065
s0223,rater_1,"hey, can you push the grip forward by a fair amount from the current spot when you can.",forward,moderately,neutral,10.0,0.007158835114392439,0.10023235926152889,8.21025577626832,12.678505228320896
s0223,rater_2,"hey, can you push the grip forward by a fair amount from the current spot when you can.",forward,moderately,neutral,10.0,-0.014335003375970077,0.09668129738664304,10.746651280424452,9.1385349604566
s0223,rater_3,"hey, can you push the grip forward by a fair amount from the current spot when you can.",forward,moderately,neutral,10.0,0.0017701169420579282,0.1207951093665004,8.648721047687832,10.56863653810504
s0224,rater_1,"alright, could you pull this handle a bit diagonally back-left slowly from here",back left,slightly,gentle,5.0,-0.03227521747467808,-0.042812425667723426,6.433068771106532,13.194348431473001
s0224,rater_2,"alright, could you pull this handle a bit diagonally back-left slowly from here",back left,slightly,gentle,5.0,-0.04545432299702616,-0.028674369993609252,7.607303098796634,12.037891288397228
s0224,rater_3,"alright, could you pull this handle a bit diagonally back-left slowly from here",back left,slightly,gentle,5.0,-0.032443836887347,-0.020545939860284804,7.339192606100737,12.059485477029664
s0225,rater_1,"alright, slide the bar toward the front, somewhat please.",forward,moderately,neutral,10.0,0.010173326232921182,0.10085923581355745,7.375054914901617,11.437172261155267
s0225,rater_2,"alright, slide the bar toward the front, somewhat please.",forward,moderately,neutral,10.0,-0.004441137555807695,0.10187606350167268,12.236095722191054,7.906453936170132
s0225,rater_3,"alright, slide the bar toward the front, somewhat please.",forward,moderately,neutral,10.0,-0.008843808059380828,0.10662072140413777,7.258050863096579,11.856442706712015
s0226,rater_1,"alright, could you push this handle without jerking to the back left moderately relative to where it is now",back left,moderately,gentle,10.0,-0.07376061258957027,-0.08201874552733601,8.436481807275866,16.629803659258396
s0226,rater_2,"alright, could you push this handle without jerking to the back left moderately relative to where it is now",back left,moderately,gentle,10.0,-0.07573350943395968,-0.05278403857052481,9.696158813766582,11.137976334046364
s0226,rater_3,"alright, could you push this handle without jerking to the back left moderately relative to where it is now",back left,moderately,gentle,10.0,-0.06730844277112333,-0.07642471359633957,8.678362894061951,12.483056490646128
s0227,rater_1,"so, could you adjust this handle left, a normal amount softly when you can for me.",left,no_modifier,gentle,15.0,-0.1415008235142512,-0.0036417524139308564,9.918540732015131,14.361377984561972
s0227,rater_2,"so, could you adjust this handle left, a normal amount softly when you can for me.",left,no_modifier,gentle,15.0,-0.1594532625515522,-0.0006721442272795991,12.096247236126837,10.84303588127536
s0227,rater_3,"so, could you adjust this handle left, a normal amount softly when you can for me.",left,no_modifier,gentle,15.0,-0.14838919364249903,0.011091119232547898,10.01298531046499,11.713187130436662
s0228,rater_1,"okay, I'd like you to pull it gently back and left if possible.",back left,no_modifier,gentle,15.0,-0.1092864797653945,-0.10035994620981484,8.788365484033521,14.395791629308185
s0228,rater_2,"okay, I'd like you to pull it gently back and left if possible.",back left,no_modifier,gentle,15.0,-0.12360397003159228,-0.10786864154426982,9.486159581935107,12.477546604148381
s0228,rater_3,"okay, I'd like you to pull it gently back and left if possible.",back left,no_modifier,gentle,15.0,-0.10646891675208452,-0.08667903058322513,12.676886682874247,11.412503726213602
s0229,rater_1,"so, I'd like you to shift the grip to the left please.",left,no_modifier,neutral,15.0,-0.148671045008561,0.0042211921671810575,11.125680878029556,16.82021814727416
s0229,rater_2,"so, I'd like you to shift the grip to the left please.",left,no_modifier,neutral,15.0,-0.16546939305928413,0.006374367226044214,16.66713209599246,8.97095445865582
s0229,rater_3,"so, I'd like you to shift the grip to the left please.",left,no_modifier,neutral,15.0,-0.13613736298620585,0.013497260946643936,10.026771461671087,8.665680894686046
s0230,rater_1,"so, can you bring the grip a lot diagonally back-left with force please.",back left,a_lot,harsh,20.0,-0.13093372193146258,-0.15446813369989706,15.09522880226463,12.71409480934195
s0230,rater_2,"so, can you bring the grip a lot diagonally back-left with force please.",back left,a_lot,harsh,20.0,-0.13034261056779367,-0.1390748094730075,17.555232500731805,7.842525107005227
s0230,rater_3,"so, can you bring the grip a lot diagonally back-left with force please.",back left,a_lot,harsh,20.0,-0.15044986097312607,-0.12929758661511817,18.705474318921464,10.908796436341298
s0231,rater_1,I'd like you to nudge the grip diagonally back-right a normal amount relative to where it is now,back right,no_modifier,neutral,15.0,0.11871864303259379,-0.09964037851105141,8.5533167729538,13.36315136988834
s0231,rater_2,I'd like you to nudge the grip diagonally back-right a normal amount relative to where it is now,back right,no_modifier,neutral,15.0,0.10952409690516518,-0.09124057859599537,9.059055565759493,8.415911466784
s0231,rater_3,I'd like you to nudge the grip diagonally back-right a normal amount relative to where it is now,back right,no_modifier,neutral,15.0,0.12070885508072166,-0.10155328290296628,10.978800266781848,12.86261541336201
s0232,rater_1,"hey, please nudge it diagonally forward-left a bit as soon as possible please.",forward left,slightly,neutral,5.0,-0.029583744352652604,0.02915057760988814,6.489681658807203,12.746139896673911
s0232,rater_2,"hey, please nudge it diagonally forward-left a bit as soon as possible please.",forward left,slightly,neutral,5.0,-0.041578543199005134,0.04019032809735692,8.160599762521844,8.958264889767465
s0232,rater_3,"hey, please nudge it diagonally forward-left a bit as soon as possible please.",forward left,slightly,neutral,5.0,-0.02972633289657751,0.05234531624558004,7.0747500629385796,9.699227523422909
s0233,rater_1,"hey, shift the handlebar just a bit backward softly from its current position.",back,slightly,gentle,5.0,-0.0027098321038139493,-0.041467440071888184,6.0713721765832585,16.508938724117034
s0233,rater_2,"hey, shift the handlebar just a bit backward softly from its current position.",back,slightly,gentle,5.0,-0.004757499407629719,-0.05501162309073116,7.989739773450675,10.415323288946833
s0233,rater_3,"hey, shift the handlebar just a bit backward softly from its current position.",back,slightly,gentle,5.0,-0.005302610417955982,-0.04329845366807194,6.670464252170527,11.038463508049402
s0234,rater_1,I want you to adjust the handle aggressively forward from the current spot.,forward,no_modifier,harsh,15.0,0.012797238140969168,0.1563176439580377,10.383730550135603,11.49714903705066
s0234,rater_2,I want you to adjust the handle aggressively forward from the current spot.,forward,no_modifier,harsh,15.0,-0.0020139047034211806,0.14894896348062858,11.165394894393192,8.745551320835922
s0234,rater_3,I want you to adjust the handle aggressively forward from the current spot.,forward,no_modifier,harsh,15.0,0.007753514882419031,0.1597371803158653,15.882302748803742,9.929369265628985
s0235,rater_1,"okay, can you slide this handle carefully forward and left if possible.",forward left,slightly,gentle,5.0,-0.013463911175263124,0.037313531163284674,5.090778073645508,13.934559900690173
s0235,rater_2,"okay, can you slide this handle carefully forward and left if possible.",forward left,slightly,gentle,5.0,-0.04130493351298632,0.02643677635968076,8.613019585322066,11.931508739014605
s0235,rater_3,"okay, can you slide this handle carefully forward and left if possible.",forward left,slightly,gentle,5.0,-0.036551273101166536,0.04893162750562354,5.675931683135499,11.630440644144066
s0236,rater_1,please slide the handle toward the front from its current position as soon as possible for me.,forward,no_modifier,neutral,15.0,-0.009621794088037245,0.1449104586952705,9.938251312198021,14.651965357102808
s0236,rater_2,please slide the handle toward the front from its current position as soon as possible for me.,forward,no_modifier,neutral,15.0,-0.01210605313485324,0.148139259083386,12.6691113160874,7.851305442078514
s0236,rater_3,please slide the handle toward the front from its current position as soon as possible for me.,forward,no_modifier,neutral,15.0,0.012953888111649953,0.16277557364902862,11.01991313553216,9.6232223174485
s0237,rater_1,"so, can you pull the bar to the back right slightly slowly from here.",back right,slightly,gentle,5.0,0.038489090551048925,-0.04268937153223996,6.447120192466104,17.041825377431156
s0237,rater_2,"so, can you pull the bar to the back right slightly slowly from here.",back right,slightly,gentle,5.0,0.028462182986834113,-0.014341755652955028,7.965525435923521,10.216132919625473
s0237,rater_3,"so, can you pull the bar to the back right slightly slowly from here.",back right,slightly,gentle,5.0,0.0452244326748171,-0.022931388889395457,7.507498038226642,11.625046106342165
s0238,rater_1,"okay, adjust the handlebar slightly toward the front decisively from its current position if possible.",forward,slightly,harsh,5.0,-0.0007374721801120987,0.04950716439545107,8.058821280170728,10.832795093424753
s0238,rater_2,"okay, adjust the handlebar slightly toward the front decisively from its current position if possible.",forward,slightly,harsh,5.0,-0.0010494666473927772,0.04368024246547123,9.561201125491648,7.727039485328379
